TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,dt1_n1_dx,dt1_n1_dy,dt2_n1_dx,dt2_n1_dy,dt4_n1_dx,dt4_n1_dy,dt8_n1_dx,dt8_n1_dy,dt12_n1_dx,dt12_n1_dy,dt16_n1_dx,dt16_n1_dy,track_id_unique_pred,track_id_parent_pred
30,7,65658,30,0,1272.6307476973918,821.1204561665529,0.6458295427635221,0.6545475848760134,-0.027654729044797932,-0.6891033081992646,0.9651927058600904,-1.3729275878339422,-7.941979663105713,-14.283727600251837,5.603938664349017,-11.574543934760985,5.603938664349017,-14.283727600251837,3.0199064752084896,3.4274488956416946,6.208356214619894,5.143044133304342,15.030145751213178,9.435555794141834,15.704636605339479,13.904990275686364,36.292334108534114,31.40510163903848,55.358167734476964,44.10599585699125,18,0
43,7,67199,29,0,874.7422857123953,1994.9368920101251,-3.82246711425762,9.331866862127754,-6.6849007693671165,20.81545374655434,-8.735790663682451,44.078400604570106,0.0,0.0,0.0,0.0,0.0,0.0,3.7220457675505982,-6.023928612358241,7.528811414969684,-18.02339807088016,16.5675981687624,-38.00928230999123,29.082839309318036,-60.754406465401395,35.645661730282285,-91.24986481695707,26.865050163337923,-79.92037593984594,26,0
20,8,79879,106,105,328.8399389961016,232.5704457626016,19.574034639028586,-1.8075930479579083,25.134355656568516,-9.583309504194943,37.08129925721687,-26.640872901574625,48.37991779445952,-51.42995983225617,87.09361495921888,-49.472089137894784,154.21744611549195,-48.473072504950714,0.37496092778985707,-1.9306721821495652,0.8712984546299231,-3.7229218414358183,8.543417632803429,-7.790780696891169,10.986539308913462,-12.789580318611064,21.589549550726165,-9.82356037345887,41.63044094538547,-0.20636456167525985,66,0
41,8,80393,5,0,106.58418902333936,648.8466190365343,1.179290214231301,-17.7836540868135,-0.8368586914434815,-21.183867452696177,-16.575173516790063,-44.368869935029466,-34.20738609107173,-128.20171697028763,-28.338755491364,-165.74183092392087,-7.556236257534309,-233.15037986072895,-1.5026032240050204,3.766738193750749,-2.553300890808784,0.1623073915357095,-3.38356759285236,9.611830338369801,-10.68724901755164,8.149557506907094,-8.223105036279089,28.134998924451214,-11.163248836580491,17.380450748761643,39,0
148,8,79752,99,0,605.3172635884821,93.73197173285921,3.0898019794644824,-1.3916274707887766,1.100526013504691,-5.803605510797143,10.015534443959384,-5.874195843198493,28.46627495895381,-21.30214851156061,46.96849780332957,-18.27471273144991,59.17961016083302,0.474518074009211,5.361083557740856,1.2574273460025167,13.710068150796891,1.1680986513001592,26.88625245787903,7.434831754544808,48.35010484092386,13.2912918622504,58.824799765737325,17.163782130627055,89.72553450425234,16.541925016418237,55,0
50,8,79883,4,0,1293.2170568119984,235.8219618237529,-15.070050499951547,6.045851755606973,-25.23902916148313,12.977368024659851,-33.454987523681886,19.865482038692214,-83.3985953307397,66.81894996419925,-147.38650529320284,114.03824591225937,-196.642625131402,138.03700095287894,-2.4691870373835925,7.058008435128016,-3.1978193306274294,11.71357096263141,-9.180331153151275,34.706945364971325,-7.9049847087190255,52.8768125398325,-17.584080775400693,70.64890778925661,-12.874019361966912,78.71869828778573,36,0
118,8,79887,55,0,561.7048206911849,238.65044939014027,-8.167369568068693,0.8357725707713541,-13.21452997753488,4.082059081480395,-20.352080616164585,4.557676151893162,-43.57912681913149,7.804913993571089,-64.94782074041751,17.99209764242045,-100.20505183618359,22.211661688713264,-0.6404901925821664,1.916640811815022,2.5414012468584906,3.69154926677285,-2.1443027294585635,9.901291323455244,3.5374487828093875,10.268523930500443,-0.16890369406126338,26.52350227023633,8.908276339918961,17.821794078348727,27,0
21,8,80783,113,0,216.4308801547231,1013.6517960966702,-20.30266272660089,8.253327732496134,-32.911590468786066,11.401957153488073,-46.965762091756154,38.82068439881789,-120.06246948207277,108.45814875842541,-193.24823155310952,156.9744613435538,-216.4308801547231,211.3573914722366,-0.5531876306550343,3.4325261379962253,-3.076111763988408,2.0862655680136086,-1.7680996230417274,14.442740947886705,-4.934504266965898,16.680437110698787,-1.4855841909327352,25.695506500613412,0.1992080141005532,30.140377740788907,45,0
19,8,80398,61,0,1436.8211406263745,653.0673140872677,10.890281586242509,-2.047997020786511,25.179250410417577,-5.451702210463848,46.08512247051068,-9.479769890362833,108.1959811195311,-27.093333492422172,195.91921341019543,-27.81264968139033,285.59080929443013,-46.50744104201033,4.200569669628221,-2.0169884894664314,10.97919744912788,-4.3259352856257065,21.42453747216755,-7.596338751476082,29.564116037208446,-13.748487183912294,56.05441190779888,-18.961160808547056,63.36968067543406,-17.629232898565352,21,0
14,8,80786,15,0,1038.589725154448,1019.9849419328757,1.719302943105049,3.3935547693639587,5.186581808592563,4.476487449359183,34.15075431534024,19.953342347521588,72.19610207635014,51.981097405640405,124.33091149680172,77.92521501312672,149.37992201584666,97.10162128059393,5.333824006621616,2.202641562479124,11.263467754469461,3.781763667243754,18.92401785347847,9.089046293631329,26.028174295831686,13.737677561235408,43.130054824547244,23.9966875945166,53.758438028025076,19.962696267493698,44,0
42,8,79765,14,0,1292.7191990651893,111.59111835253073,0.0035530040356661634,0.9402775176565541,10.25869436871494,-1.0355030544936028,18.25090431471631,-7.272886014062878,48.74954390612174,-34.26065426764376,83.33284912935459,-44.09746138162205,134.57338097898196,-66.84204135274031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0
4,8,80149,53,0,0.0,439.0032925246939,0.0,53.00039750298129,0.0,96.00072000540008,0.0,125.00093750703121,0.0,124.00093000697511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
135,8,79766,122,120,247.51419269309403,112.51293900980377,2.842309458012494,3.8371204191649184,-4.6271500963191565,13.693690723953582,-18.138178382923886,39.269394291444115,6.848071070291637,132.62468225192805,14.171431953466847,153.85079226824791,23.341715397418536,153.38140796000985,-2.7283554689517064,3.1018897640544236,-3.4630065922133872,3.7249142256944983,-8.01225458293719,18.48073483280687,-4.9836633433635065,15.28608910234031,-7.890560621304557,24.440566676659767,-13.046817735109626,26.17550374231028,78,0
218,8,79768,71,0,1224.8542282261058,115.72847507294591,7.373464677649963,2.2246543383252515,14.480240925350016,4.58510577744218,28.46539866828539,3.87871907524044,71.2035248180905,-15.017390087362699,114.59615301540748,-17.608558865931002,150.51860303181616,-2.4344850991985254,6.0340215679484865,-1.1757977211902937,12.076496026689654,-3.1927738225687574,25.60572094337429,-4.279735158397732,42.058699335555204,-6.275434866241758,58.16935170712128,-7.909673086919247,63.345379285732214,-9.261135893336432,10,0
6,8,80670,64,62,93.79122223865654,905.8852461339404,-1.7434330969796292,-20.50225403315119,-2.027286581814735,-29.365888773818146,7.97895049543675,-43.01737814997716,20.4189553491573,-79.78648162006243,24.49461065042996,-98.05943688919209,16.964185725474024,-119.77752076832098,0.4785794242613142,0.4103862975937683,1.0259915635172754,2.16364177805904,5.485005600455918,3.8305306559391887,-2.8496098644800845,8.897589342787342,3.7658412665035153,3.6435253088703834,9.257052594591652,14.970470731517096,62,0
57,8,80162,13,0,1283.9656326591448,450.5193544955571,-49.02181082970583,1.0113995554471558,-78.20504008281296,-4.545020409723294,-97.43318462193359,-2.5651755973903505,-90.05049296200012,11.677702067987981,-28.010650231490445,26.54496971513538,1.0604490251328116,25.63412395874667,4.082778114465826,-0.4039628612622257,9.747041537730516,0.4543742668523682,16.822902086256384,1.0342645954458582,20.939836909662386,-0.09532722501066047,32.102769250149485,8.526590620600505,51.764021959008744,12.693935322196749,19,0
8,8,80550,56,0,1024.0445358048596,787.0135758780698,8.590202870443136,-4.568520893799246,9.927588004934476,-1.520671156196613,7.147831763217255,3.3668131958834238,-3.524174075860288,38.45476514179632,-21.672890259214,90.4019272432066,-1.3962654276984952,126.74514490514616,-1.4609984461704693,4.6978930539998265,-3.0823076566624734,9.46021496494656,-9.124633400342393,23.51687472293896,-6.937478547702482,38.947342075494255,-22.205544466718003,58.031392021564066,-10.220166269534658,68.43399218151737,15,0
22,8,80171,114,0,892.8545713938735,460.2901564344026,20.292436665425047,9.214124846370678,30.55674598475855,17.962051287527174,57.451332293622386,36.79562182148271,86.81266917110236,46.02531897927662,104.85177423819219,79.08758297208118,131.99377291208657,93.92125414956223,4.5457461551745375,2.362602561960821,12.774290214091446,6.363377967088844,22.659270048206054,8.554674777567557,29.0410816958873,11.059636702382216,61.28889733216493,28.033569882795504,72.57331827513872,33.017634563913965,13,0
53,8,80939,86,0,131.144532575422,1133.171155944689,-8.394994187365711,5.87009800442479,-16.146826143024303,11.986935275639324,-22.287360552525158,18.335623637456134,-40.385119241821975,64.37861565727758,-25.64214438435361,89.54889395399323,9.0272850561515,110.59193017622921,-5.865883912471613,4.739238456521028,-7.536704713390839,6.172225791760598,-26.186525997881212,23.80793888635457,-36.92492334312922,37.08611099886911,-41.85754321062497,40.514171056110676,-61.48416469269132,64.42185200084842,58,0
0,8,79789,38,0,547.9700336056519,140.6874418083523,4.961713007471985,-2.144815560833962,11.897073668198233,-2.9372267728583097,19.66282347059564,-2.829471115545516,67.21554869704505,48.6975680494471,52.26535180570329,93.95886370549455,5.515822766160453,106.1660225205922,-1.388098617897588,1.6066987250073876,-2.2219511230668,4.344270819098769,-3.0440992398796536,9.52129473898782,-12.944328193503376,19.12403467712248,-3.844996064555144,31.204668187134203,2.9950497003667285,32.254693528705644,40,0
185,8,79793,132,0,22.821655799786463,147.39807181695394,4.595654159427093,-6.3642153770890095,10.393038641462065,-10.639888827368338,23.95385893652541,-24.09391035240393,53.93077315913178,-48.38529007100472,91.9037102943152,-56.050000036549385,113.65228983144723,-56.54516144927391,0.8336253815030886,1.4882389672627845,3.5771803247150524,-3.8757571950605176,8.792011108646378,3.2430362514547872,15.786786602680591,8.200470912370013,21.721593148489102,3.884956109442829,30.526699864867247,-3.8451063902221847,82,0
3,8,79795,42,0,359.354870710806,149.87931395125963,4.630129782715471,-6.1746858072245345,6.962340549604107,-13.884691391247655,14.275023845751887,-31.91281808043724,23.351783273916112,-58.66474542081205,31.272898526572252,-69.59364129723821,42.762115321661504,-84.32423529305035,3.2519144214725735,0.170001099682412,4.773564057121697,2.5494233799170427,12.940519008539805,3.547818255416745,16.299544023085023,1.1285551621291556,10.840658851451769,17.458847961751125,30.19376508200966,6.843391290145093,38,0
29,8,80309,34,0,789.4760240928571,573.5795914588659,2.8666709162748703,2.7722170891330498,0.5308469240909517,1.3684461760238946,-5.155305519060789,2.10725367758414,-19.040475094432853,-13.249544968321633,-54.28030657371244,18.657776859240247,-92.94637520849392,20.086317887985963,-0.13750208212450798,2.9521827113415013,0.1618736266379479,6.9106981989510965,2.949097033732291,13.015914290692113,-1.9834284603324013,18.62306991825593,-0.9224221636795074,20.671100879221694,11.12302321627424,38.091896926836974,43,0
204,8,80692,92,0,816.774994177954,919.9113491526308,2.3870116556262246,7.479074851087942,9.882149361121948,2.984428360754805,18.583601370713488,2.8791109724132866,28.38969490064187,27.02039754888472,22.46292897292721,76.67745277022675,-20.13251808419068,121.50871980384102,2.761576226413047,-4.253003865756604,2.787360980826389,-11.208960687766462,6.244523625422567,-24.72009390456941,18.92420543824099,-21.349167526477324,25.89600774736895,-12.424248425050015,26.330580366762234,-20.97453457984061,35,0
56,8,81076,45,0,1250.272253755845,1210.2045503008485,2.606161124183245,3.724058869147484,7.838218386853441,5.112503269920353,52.523999931999924,53.02144228614135,81.21835556988412,89.57332914947371,103.41805740455244,114.42613266065086,125.60231843888641,99.05227241353576,0.4032223390012751,0.4135479405602704,1.224278234331187,2.1034330316635423,-2.462088153050769,-0.9198457040398166,8.062011739709693,11.505037378012775,9.100668791411696,3.777216602201457,14.1919278867243,13.691665757550998,3,0
13,8,82746,118,0,1798.0110785806812,1930.3458493946664,-0.16557227847783906,-0.4408109994194547,-2.7574940297454305,1.9866545336801664,0.7839565189838141,-3.1867763527488933,1.5501263180942717,-5.152154396679407,1.6617181795020315,-3.883048681384025,3.9911961992841034,-10.426208071140763,4.120878234448951,-3.774182750532776,9.154518622905258,-10.485567537506324,25.627308176240405,-18.11574829616611,36.61962847013323,-25.688275326350684,42.468458642421176,-43.3049689449682,52.89518909069417,-42.41716469950168,5,0
49,8,80445,48,0,894.9249471226996,686.0055064031162,-2.1326960827037738,-0.408731606967649,-10.95076885228798,1.8912181924363267,-9.03538171964783,-1.5514386933831474,-21.644695165737176,25.70874945578725,-72.74397516272859,129.2414173692764,-93.68059981864737,181.84390915818085,-0.5633007695347465,12.887931435647731,-0.5313580206812739,17.797061447705786,2.9966808973562435,37.519267052530715,4.119324077872859,52.61687103527058,3.830888352227208,67.04063551403294,9.360787661684308,86.1829193465299,34,0
55,8,79935,2,1,171.1602321629939,285.2699946803925,6.160691467382492,-5.536227893443424,8.416323808870091,-14.499026376078518,11.945435739836993,-19.636156463997622,28.527278770383052,-18.94003041943904,29.14912487507732,-62.297729625244685,17.81275060409436,-94.09109315872557,-2.436843078998677,-6.584944634647648,-5.289149097816232,-13.886956646419305,-8.405738886664965,-23.89459015071197,-12.884992625947307,-28.743073817150602,-17.316515430712183,-28.93423176652429,-21.651675444063464,-34.64489534639188,73,0
18,8,80574,73,0,1167.072797659841,808.2216330362088,2.21211934487269,5.2812531267879885,4.447169394175717,11.804793516544347,1.7250314786056151,15.68750593059258,7.710265206727854,33.98607014833556,30.21570046303782,84.17769820921637,43.60512102409075,116.0417299466427,0.5290243962961206,-0.031701104967715776,3.1885488997038456,5.330832962073251,10.046358435748653,6.007503642408191,8.58040969864616,6.159564698174863,6.6436868706988035,16.213562602291404,25.25312929414264,24.057576413497014,41,0
102,8,82883,41,0,1708.165092220618,1987.8034721148185,-2.648410371670934,1.3274056646505414,-5.672405816058928,0.2922794510241147,-3.9694781737605362,-3.642571568918811,-10.145752838866429,9.095175639665511,-17.80697069275425,15.37887589172851,-25.06940052374421,19.974245498303844,-3.4670272815703362,1.595082714016275,-7.12615906954584,3.272460309810828,-23.255011317899275,13.095314183852734,-20.48922571510132,11.202490330400048,-39.749203742791465,27.81917488614049,-41.871801041020476,29.13008417121001,59,0
39,8,80835,98,0,1389.7473044553333,1059.9577674034667,8.7051796789533,-3.3351872734149315,10.927536236139758,-4.49606155967399,-0.06189399728759781,-19.84845153452307,3.0833776359652347,-26.690967751119608,11.200752021545668,-42.49000797554936,18.33581999739817,-45.28919685759513,-5.082607021917121,-1.0673865925614214,-10.77786689956733,-0.5337698573090339,-20.607926084669515,-2.849281986284036,-34.092014423702075,2.2166195176927443,-19.16946075277553,4.393446205825299,-18.488598422409343,0.4308260891123883,28,0
26,8,81349,60,0,1411.7826941853534,1392.6667901283054,12.557561929366102,-8.756830434619815,27.350462932508435,-15.840898597724845,90.41229870737128,-25.167360870961147,164.0348132137153,-35.127492642045134,289.851330332393,-13.760358649260981,376.75972969789717,-6.838464952344339,10.887280819102493,-0.12575835237372684,18.889051256740423,-1.275698048407929,39.968111261838324,-4.630637075151833,66.4972490077809,-5.575916978221249,91.86275410432972,-5.829515056465665,101.14748571608268,-9.688119540589712,9,0
31,8,689871,10,0,806.8367285663011,1641.2652975375406,-8.12755099647336,5.418367330981936,-10.836734661964442,2.709183665491082,-18.964285658437348,5.418367330981936,-46.056122313347714,43.34693864785664,-67.72959163727614,78.56632629924046,-94.82142829218641,127.3316322780788,-5.842523124049059,5.8067712851046265,-7.467457668558988,8.432595411777049,-18.46189697211221,18.328177065833454,-21.89872161774321,30.572271184499716,-43.20103934414523,47.39723603372384,-36.52467932522914,47.75111102877028,11,0
232,8,689868,131,0,59.10203689077466,1635.846930206558,10.836734661964183,5.418367330982164,10.836734661964183,13.54591832745541,21.673469323928327,24.382652989419512,35.219387651383514,21.673469323928426,32.510203985892446,27.09183665491037,40.63775498236557,29.80102032040168,2.5292263450925097,5.092347869954817,5.05860634746591,7.442117398406119,14.094200492994313,18.09952360556281,22.60889088457808,34.36898766278376,28.678817826702343,40.35133211933895,55.338926083231705,59.017907219698394,77,0
9,8,79817,110,0,1739.737823390661,169.45968366351144,-0.3714257170943256,3.241538107758373,-1.9572274215988728,5.819710675108238,-11.382025688372776,15.0782850429635,-30.665994827066932,37.592690027842046,-83.79831203007599,82.5749072947282,-120.67948433228024,151.1622487235281,0.4728514186445771,-2.305759126627842,0.707052704052805,-7.2038562790005125,-3.0619656013318086,-5.23382735320788,3.532132147469846,-8.258506589153225,-3.4806453604507674,-2.580650106836249,-6.842337772134664,-8.548182845390109,32,0
30,8,80584,30,0,1273.595940403252,819.747528578719,-0.7796213724927838,-2.074065350453907,-4.327765310438736,-5.032339868221925,-8.907172368965803,-12.910800012417893,4.638745958488926,-10.20161634692704,4.638745958488926,-12.910800012417893,7.347929623980235,-10.20161634692704,2.6744918791765357,3.139718739911708,5.861238598104513,4.983940791869043,13.275310763557266,8.040169660482027,12.251203762217743,12.201166016183707,32.11123101951559,26.971451650008714,54.75847370544474,43.89595893319917,18,0
16,8,82123,20,19,1007.9875948636812,1680.4974448720386,-1.801104939227912,1.461974126619907,-12.802032901811685,18.104725106808697,-19.943054628461823,60.57020331289073,-37.894702825378324,157.62528369120878,-50.02423994489311,197.3193067262555,-52.59196622666502,217.5676741866755,-5.312361157549102,17.493943038237468,-7.582144502756663,25.316323173725873,-10.323499858773996,47.663002744133856,-14.722347659772431,85.27934891545895,-19.68763183450988,98.30954679344137,-19.4391852333147,110.16512839799385,80,0
6,8,81226,63,62,352.18858761059755,1315.767161750654,2.168680459037205,3.362504685806244,3.5810071367446312,9.348315181812497,8.784712678901883,16.65791606346852,17.664686934201537,32.23025697516755,32.1548630993621,81.70201237745731,20.298154884977293,48.49145991864202,2.131217209278375,2.031441048569184,4.800644070094597,4.151027503863766,9.98305542124314,11.987652155082015,12.696726745629869,8.031447998468485,9.293764702737112,26.584493992577052,22.95126249988117,24.700917339028774,61,0
136,8,79821,54,0,1252.155499298799,174.72691636152078,-5.74247293077633,3.702734207731994,-11.688667848261044,11.075381138793464,-24.62849482330375,26.62109625068703,-51.002376616060474,55.73502809752966,-80.53296686454608,84.30231004113278,-77.16506857533886,110.34933843876864,2.6235502557710446,-0.24468474380293534,6.024678789891745,-3.573292721228305,14.905689429351431,-10.499587455341803,27.51895676520153,-14.245579286195333,31.66996230369007,-22.951606257303432,26.471513868356155,-6.739016323660983,25,0
44,8,81616,69,65,38.74231615251904,1481.2606795459174,-5.813774438807008,-12.885951328439429,-14.001315957442491,-26.22959459396429,-38.178167109591925,-48.29601367332407,-38.74231615251904,-73.25011946671701,-38.74231615251904,-89.25023946761691,-38.74231615251904,-87.25022446750471,3.2765163309191574,4.396156136967793,7.446291357519188,5.894884960184165,19.67079292058812,16.897403255260752,33.25061607947418,33.54915911813348,51.40586111989264,48.68584364929964,71.84573826954255,53.848469595105456,74,0
44,8,82258,66,65,317.48822027143336,1739.7824430604162,2.2430051057623928,3.7589601143329214,9.03322575144091,4.015109513596599,16.045852252669253,3.5191638252686066,21.38580947466892,-7.8258178592027425,11.787101286710481,-16.70748149781116,-1.1543425036232977,-37.889565869144455,6.917602227360858,7.680472672395362,15.93429345135801,13.819950200109849,34.46831429282031,27.60242835391214,49.27646663302379,46.497888285762436,68.17557935935774,59.305701247781656,95.62212204767373,72.13645214134866,75,0
24,8,81620,28,0,560.3354556677222,1483.3374745941742,1.7963345411516232,-1.1324239130085516,2.222597943170399,-0.8377869916016607,3.6309584755392734,-4.0500431539135215,4.655877291115986,8.065889079636918,9.347956952884944,58.24224457444211,11.331158059703055,96.8199463655817,1.032367371135338,7.800158004323782,1.3885869176831205,13.579630817600286,7.210241815978593,22.678397150448074,8.470969331470853,56.53293263386878,13.024047958990034,60.57483239865278,18.95008432424549,77.16382010034326,22,0
5,8,81239,23,0,724.4557792263264,1322.6182973519853,-0.0180449631409374,0.7525209232546786,1.416787555374981,-2.671131494290421,1.050998719714471,-11.727955733535055,2.9660262599500133,-25.35976473793357,15.10568132138269,-56.65628494732709,35.95104662920744,-75.28096686486697,0.6478361503012905,-2.2811194015710345,3.1567578772101563,-9.04952525214597,-1.2278281186533304,-12.565753702611834,5.797536944874799,-17.424465426544998,-2.7725076725043434,-15.795325528087366,-0.5612647545414327,0.15850812318310795,33,0
51,8,80856,95,0,49.15110850999242,1067.7996660725478,-2.3008279375846783,-4.3508282690343085,-11.686946152759885,-4.4068560807311306,-4.418254582921727,-21.762908178940734,-7.979763098050526,-32.22004167404316,0.0,0.0,0.0,0.0,1.0409862867260566,1.9315448168746727,2.190326427889516,0.645646426518385,9.58612221899828,3.797487757103204,16.79542152186838,8.59593499298046,19.11752696187485,16.273410038103563,22.4477322882363,26.677177100202517,48,0
25,8,689875,83,0,850.1836672141574,91.6122408766671,13.545918327455185,2.7091836654910684,29.80102032040145,13.545918327455215,40.637754982365664,18.964285658437266,55.30964236492105,57.783888678326385,103.12622152112864,107.40437872369608,108.58847990527102,90.4542485555585,5.969999861606275,6.2238190113544185,16.299080852518056,12.323139883387284,31.82132869145741,21.616800673612136,47.88158679097615,39.899098930179406,72.72950031294513,54.93034942460454,90.39802206156868,59.852058314732396,47,0
52,8,80605,7,0,504.53602806032575,837.4343221194208,-5.728638289070887,5.711543359444818,-6.600323150319525,6.6796763800939525,-4.070224696410264,8.250545431274531,44.38810854373924,-4.805466769070903,85.30659300366699,-3.1395660903322096,94.5501899174434,-7.818644393781255,0.767707483709298,0.21825730269246998,-2.5038750954672846,1.9341360049937544,-6.549297766911353,7.475619316306928,-4.493219657487009,4.925854223889557,14.842855791910374,11.895588480171973,20.270922749398057,10.74651690188019,8,0
12,8,689878,108,0,1354.0918289954905,774.3265245804083,2.7091836654906274,2.709183665491082,8.127550996473019,0.0,2.7091836654906274,8.127550996473019,13.545918327454956,0.0,8.127550996473019,-2.7091836654909685,8.127550996473019,0.0,1.7641775624307554,1.5833042156033228,4.055331824476308,2.0309601244473616,8.632457800364115,6.042388234515758,12.02812655985904,19.623687511013774,21.530354370104565,21.116139060823684,38.85505746046682,15.87879606947143,50,0
144,8,79711,6,0,236.2930387172105,20.178010815138766,10.70881379668333,-20.178010815138766,17.583217701376928,-13.692093846611789,34.70899379803336,-20.178010815138766,0.0,0.0,0.0,0.0,0.0,0.0,-0.6494094450139628,2.4315580624442856,0.35119273839704834,4.164233619237511,5.651939318251699,8.052823645606995,10.41086197582979,22.629090215847878,14.058795604795431,17.346727256479944,20.179602586463687,19.27286741516552,42,0
235,8,79710,130,128,1120.0084000630004,0.0,-18.000135001012495,0.0,-32.00024000179974,0.0,-32.40343279711192,9.727917369574266,13.000097500731275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0
43,8,82915,29,0,866.0064950487131,2039.0152926146948,-1.0000075000564266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.153783467483341,-6.16559167429466,3.2394672743661923,-17.23920796956159,14.234527610650535,-38.46612150153281,22.905312971498013,-43.513464691183216,18.913496173440784,-60.655775681840154,11.890734411661914,-54.211303488839036,26,0
1,8,79843,76,0,1183.6084010521836,204.075054596712,-4.618353019855931,-0.9168213290206779,-6.881168404282789,2.08907295280045,-14.409530235381224,10.940822807286509,-59.7966411723462,39.31957008528019,-79.66347767872641,20.574021123068267,9.666225634254033,6.229575573140153,-2.659103036606706,-0.8182068271673091,-5.2330827800871775,-0.5458741886669842,-5.5616838514646885,3.1894268255345297,-15.851033968606586,3.226453271211392,-20.17553893020905,13.923627780588474,-18.88657999250146,14.034078493929027,49,0
23,8,80231,50,0,699.394918095018,506.40338365848527,-1.8572671965193883,4.250629609428303,5.7532167247730985,-5.860565231740281,21.212046091610443,-21.082120850634112,54.47056484452219,-71.17605222415443,199.98966378469467,-144.67699427882047,223.26415317944458,-148.12463900460662,-2.541335710806213,4.721438819728459,-2.6956624662745456,6.785497845891795,-10.623481654274975,21.63086832528152,-11.941904990431954,29.13570251947657,-17.15583505095598,41.146797235285604,-23.26370362446953,56.09512892568532,31,0
235,8,79718,129,128,1186.4859262932778,29.225876993761325,-5.1703522559043895,-2.665574741776666,-23.91109561067651,23.20547803119891,-3.8015800488490186,29.210683159400848,26.96545329304422,10.948816830810973,46.523321276079066,-29.225876993761325,73.5235237775978,-29.225876993761325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0
17,8,80489,77,0,246.66875083278268,727.7732646269258,1.9506948419705736,14.255647425762618,-5.423576330563577,44.13357568660821,-5.8148835491296875,26.427042654309844,0.0,0.0,0.0,0.0,0.0,0.0,1.5471260200468375,2.260262649195452,3.291722143740408,6.115779444330622,9.329429102577599,14.524669484699011,14.669527516534743,17.403650730671142,9.422131142435328,37.037311587207974,19.067434929252602,42.66894637803658,30,0
219,8,79720,126,0,1896.6626669210489,33.507688775745834,-8.06087480931319,5.639357928503612,-15.73810955040176,12.029857121408375,-32.77205490745678,20.496173062428067,-64.35887553274392,26.021665209089022,-95.27576789914222,36.48765624571982,-80.17589851501475,49.58448421068532,-6.948077171398537,2.952159474048404,-9.109974306301648,4.295132683813314,-27.569767809720265,10.438824663298703,-40.12659212401293,22.269244926642546,-51.489219420674935,22.312009920618717,-32.259142114778335,24.97110567015193,71,0
127,8,79722,102,0,1276.5242874650905,39.30027215715256,6.4484458544714025,1.5001732433232111,2.539733926760164,3.1926051897925305,1.2717537902797176,4.1157873442950565,20.893253167927014,-10.3929991660107,29.73411214966632,-15.70888187982941,64.30178977292326,-23.040376911195068,2.5032221941131487,0.8683554901994847,4.215568914419266,3.023441693531872,5.93223462442675,0.22227263407876816,4.234748551804325,3.772701105316528,29.23280109132415,11.089581382197006,30.187654318536662,16.411579920643348,52,0
224,8,80490,49,0,292.15695360477355,728.1116407479318,-1.6614514625987908,-3.3752814991202063,-4.444149549560564,-7.043893962787365,-4.137682766423154,-27.20327941596929,1.5030358327462636,-59.7876185763397,-26.3687046230138,-69.07564007354381,-36.77533692150735,-28.419160084510285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0
37,8,80751,70,0,708.5039372509873,971.9433342043487,9.91910341835171,-6.03657467228834,16.128013963239255,-13.880765346985529,18.42538878540449,-16.92515083982653,-14.23599488769753,-34.80516549257288,-33.13256140279509,-40.85868019024349,-17.90632338137675,-83.83807577798154,-0.06138012911436853,2.2944501515186544,-0.2249284727030936,1.8442382775369557,-5.578888543486128,17.279023155197542,1.3279235551383088,35.49123811755475,2.444545169407295,42.82142319841421,24.075473603103813,45.3730492127981,54,0
135,8,79731,121,120,330.4350489887231,57.23947803314084,5.699307883450048,-2.5326221833439533,12.6916934984784,-3.9456696222676575,18.799064798764558,-12.985550757308516,7.695126095020157,-28.159214831754195,-13.502094087547906,-27.702921688943892,-13.282326926479586,-48.58554487268407,4.1142386024647335,-3.0214862964589377,7.364731902253172,-8.433377522995473,17.174070375993036,-13.028532096426588,37.01517635461375,-19.171147702844447,39.631689455773405,-30.99365134842874,46.48864297153936,-24.77102907485849,81,0
54,8,79859,26,0,764.4770365366626,217.2731025114127,-5.202176918854775,4.9365140540912185,3.1596276324871724,9.840644993514477,-22.95745732671935,18.336620320714893,-176.30585161321926,55.457722113875064,-264.6617311066925,121.75240991240562,-324.6680943158346,116.38006663241586,-2.8914678845238746,-0.4394042358986529,-5.3697850058985495,-0.5620852508540604,-15.636497267232244,-1.153874848792653,-15.227989473212824,1.9907832698119428,13.178485572896664,1.5749796954497004,22.341030459521193,7.2385707685860625,14,0
