,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt8_n0_dx,dt8_n0_dy,track_id_unique_pred,track_id_parent_pred
255,255,255,255,18,471663,5,3,1053.1851109802046,829.1005833326692,12.681670687986752,28.035317153900564,15,0
256,256,256,256,18,471790,23,0,1461.4899833368438,927.354401100096,33.451625739707424,25.484639765232487,17,0
257,257,257,257,18,470573,10,0,1715.005800009398,135.25425502191558,-17.633525931836857,-38.36853985407261,7,0
258,258,258,258,18,472076,8,7,569.4475531300983,1098.6158595156026,34.68627591138147,5.87053509190423,29,0
259,259,259,259,18,471434,4,3,881.954035052859,675.799843265759,6.411027022117878,-1.5092944894232687,16,0
260,260,260,260,18,472200,22,0,0.0,1203.0090225676693,0.0,6.000045000337424,18,0
261,261,261,261,18,472855,17,0,608.3163377345244,1565.387887735226,446.3660014525341,-129.7196503466364,10,0
262,262,262,262,18,472822,31,0,2015.0390151370334,1537.9694034509107,-29.281859985105484,-8.585282739207287,26,0
263,263,263,263,18,471696,16,0,1214.30370925828,854.8345558675034,-47.3871710770934,-51.55785258847868,12,0
264,264,264,264,18,472112,28,0,1595.8505957172456,1145.4720283216425,7.904821262162613,-1.3544435605758736,23,0
265,265,265,265,18,471231,18,0,1105.5344139264967,548.2612661208057,-15.671682189794636,10.691600677245331,6,0
266,266,266,266,18,471710,33,0,2039.0152926146948,865.0064875486563,-48.00160862969801,-64.25398334676197,30,0
267,267,267,267,18,470811,25,0,507.0942174113897,293.8822322174583,46.08199447767805,20.1113151454349,21,0
268,268,268,268,18,473243,26,0,1995.9935170175838,1806.2133776872824,0.0,0.0,20,0
269,269,269,269,19,497159,23,0,1494.9416090765515,952.8390408653287,26.81095205460906,20.0424115196156,17,0
270,270,270,270,19,496869,16,0,1166.9165381811865,803.2767032790248,-34.436819123787025,-16.96822442756479,12,0
271,271,271,271,19,496868,33,0,1991.0136839849965,800.7525042018947,-55.89065405788392,-30.419025670596056,30,0
272,272,272,272,19,496515,18,0,1089.8627317367022,558.952866798051,35.87188234671521,1.5902591637568548,6,0
273,273,273,273,19,498241,11,0,583.4067090228548,1628.5817290785715,2.187895866549752,1.3199482303305103,9,0
274,274,274,274,19,498112,31,0,1985.7571551519281,1529.3841207117034,-37.556190692673454,19.69317132335073,26,0
275,275,275,275,19,495951,34,0,0.0,226.0016950127126,34.340953046827224,11.28645877563119,31,0
276,276,276,276,19,497966,17,0,1054.6823391870585,1435.6682373885894,102.92459828524395,-237.3152732543526,10,0
277,277,277,277,19,496245,14,12,960.4255344517187,397.0735007892487,-18.914627911480693,17.395436269173672,32,0
278,278,278,278,19,935229,28,0,1603.755416979408,1144.1175847610664,-2.9846612481710517,-2.9846612481710517,23,0
279,279,279,279,19,496691,4,3,888.3650620749768,674.2905487763358,-9.425884564074977,17.935021645139045,16,0
280,280,280,280,19,497407,8,7,604.1338290414799,1104.4863946075068,-76.6713477184378,10.47924740022836,29,0
281,281,281,281,19,497535,22,0,0.0,1209.0090675680067,26.52735824036085,-13.479536605009345,18,0
282,282,282,282,19,495774,10,0,1697.372274077561,96.885715167843,-12.911809067549255,-32.74830228408524,7,0
283,283,283,283,19,495643,32,0,833.4542444794781,26.474470991401873,-0.25580209158692924,2.427662061527513,27,0
284,284,284,284,19,496091,13,12,1066.5666535532382,315.87240975472764,139.64394966258757,-69.62876230189516,33,0
285,285,285,285,19,496986,5,3,1065.8667816681914,857.1359004865699,33.053490922326546,48.16638667761414,15,0
286,286,286,286,19,497401,9,7,732.8095461222915,1094.7973276892938,129.33225804364986,-11.791674032778475,28,0
287,287,287,287,19,496088,25,0,553.1762118890679,313.9935473628932,-20.02782806795858,-17.579536194377567,21,0
288,288,288,288,20,522147,23,0,1521.7525611311605,972.8814523849443,24.07993399700149,10.012037959988902,17,0
289,289,289,289,20,523010,31,0,1948.2009644592545,1549.077292035054,-3.0767741132597166,0.6997344809881272,26,0
290,290,290,290,20,520641,32,0,833.1984423878912,28.902133052929386,-1.9217370414679635,1.8496142220648928,27,0
291,291,291,291,20,523809,35,0,2039.0152926146948,2039.0152926146948,0.0,0.0,34,0
292,292,292,292,20,521824,33,0,1935.1230299271128,770.3334785312985,-76.85425210184279,-49.08014411173372,30,0
293,293,293,293,20,520684,10,0,1684.4604650100118,64.13741288375775,-34.31515011624174,-32.34164325746099,7,0
294,294,294,294,20,521002,13,12,1206.2106032158258,246.24364745283245,25.23198713840702,-11.37980866982744,33,0
295,295,295,295,20,521066,25,0,533.1483838211092,296.41401116851563,-59.668162697814296,-26.250482463996768,21,0
296,296,296,296,20,521482,18,0,1125.7346140834177,560.5431259618077,-12.869982692604705,5.1463189017858895,6,0
297,297,297,297,20,522281,9,7,862.1418041659415,1083.0056536565153,110.626720696445,-19.666611418591398,28,0
298,298,298,298,20,522422,17,0,1157.6069374723027,1198.352964134237,-47.62586611046049,-109.85907700637405,10,0
299,299,299,299,20,521845,16,0,1132.4797190573995,786.3084788514598,-23.811290128367766,-19.66674543399505,12,0
300,300,300,300,20,523124,11,0,585.5946048894042,1629.9016773089022,-10.47112361539223,2.5289092035875456,9,0
301,301,301,301,20,522419,22,0,26.52735824036085,1195.5295309629973,84.60301699755166,-49.176377271875715,18,0
302,302,302,302,20,521265,14,12,941.5109065402382,414.4689370584224,3.1364668862058807,-20.021462318931526,32,0
303,303,303,303,20,521680,4,3,878.9391775109019,692.2255704214748,-0.5065754453377167,2.9976565351994395,16,0
304,304,304,304,20,522032,5,3,1098.920272590518,905.302287164184,-11.132618826607995,-5.773014139678253,15,0
305,305,305,305,20,522320,8,7,527.4624813230422,1114.9656420077354,-65.52932569171935,14.356672922132704,29,0
306,306,306,306,20,935253,28,0,1600.770755731237,1141.132923512895,-4.4769918722572575,0.0,23,0
307,307,307,307,20,520985,34,0,34.340953046827224,237.28815378834375,-34.340953046827224,-9.286443775518704,31,0
308,308,308,308,21,546090,13,12,1231.4425903542328,234.86383878300504,29.40529652399641,6.464166369254599,33,0
309,309,309,309,21,935277,28,0,1596.2937638589794,1141.132923512895,-32.831273729881104,-8.953983744512698,23,0
310,310,310,310,21,546124,25,0,473.4802211232949,270.1635287045188,-3.90841542541682,-1.810534276840258,21,0
311,311,311,311,21,548270,11,0,575.1234812740122,1632.4305865124895,0.8431023900028549,-3.7485357978800953,9,0
312,312,312,312,21,546063,34,0,0.0,228.0017100128251,35.13221969031797,-23.71495677864218,31,0
313,313,313,313,21,547407,8,7,461.9331556313228,1129.3223149298676,-27.68052969522552,8.751820741757683,29,0
314,314,314,314,21,547204,23,0,1545.832495128162,982.8934903449333,0.31773772376322995,-0.3867660410456893,17,0
315,315,315,315,21,547429,22,0,111.1303752379125,1146.3531536911216,59.69002151598149,-37.775659025959385,18,0
316,316,316,316,21,546310,14,12,944.6473734264439,394.4474747394909,13.76665781450356,15.06169246984274,32,0
317,317,317,317,21,546566,18,0,1112.8646313908127,565.6894448635937,31.23927129544768,6.999581073261992,6,0
318,318,318,318,21,547302,9,7,972.7685248623864,1063.339042237924,-2.7036570988782387,-42.61247362287668,28,0
319,319,319,319,21,548135,31,0,1945.124190345995,1549.7770265160425,-10.403044523766084,14.976367783023761,26,0
320,320,320,320,21,546846,16,0,1108.6684289290317,766.6417334174647,-25.9267800016305,-10.572649459233046,12,0
321,321,321,321,21,545776,32,0,831.2767053464232,30.751747274994287,-8.00916100481902,10.854573103946985,27,0
322,322,322,322,21,545778,10,0,1650.14531489377,31.795769626296767,-34.133194802868964,-31.795769626296767,7,0
323,323,323,323,21,547347,17,0,1109.981071361842,1088.493887127863,-311.06381996163054,34.693040192056515,10,0
324,324,324,324,21,547061,5,3,1087.78765376391,899.5292730245056,-21.13202546795652,-10.097521932815312,15,0
325,325,325,325,21,546743,4,3,878.4326020655643,695.2232269566742,12.840986001067105,0.2593960989090647,16,0
326,326,326,326,21,546775,33,0,1858.2687778252696,721.2533344195648,-41.10627544067029,-25.526768501246465,30,0
327,327,327,327,22,573224,31,0,1934.7211458222287,1564.7533942990658,-5.7055747322010575,-4.261958017616506,26,0
328,328,328,328,22,573321,11,0,575.9665836640149,1628.6820507146094,11.511678313150814,-5.526335622090074,9,0
329,329,329,329,22,571631,18,0,1144.1039026862604,572.6890259368557,17.348602633193874,4.02012695284634,6,0
330,330,330,330,22,572480,8,7,434.25262593609716,1138.0741356716255,-9.621978168700931,4.197128854730181,29,0
331,331,331,331,22,570722,32,0,823.2675443416043,41.60632037894126,-1.0417982416267932,-0.03804284979292305,27,0
332,332,332,332,22,571362,14,12,958.4140312409476,409.5091672093337,47.257084229755385,-28.27864878999719,32,0
333,333,333,333,22,935301,28,0,1563.4624901290986,1132.1789397683826,-10.446314368598678,-1.4923306240862075,23,0
334,334,334,334,22,571940,16,0,1082.7416489274012,756.0690839582318,-23.41877921412493,-18.81696910089124,12,0
335,335,335,335,22,572344,9,7,970.0648677635083,1020.7265686150473,-33.810443547316595,-45.90960755737592,28,0
336,336,336,336,22,572440,22,0,170.82039675389402,1108.5774946651622,22.17908243837388,-22.137966252658547,18,0
337,337,337,337,22,571834,4,3,891.2735880666313,695.4826230555832,-9.35073419297362,24.649759604126984,16,0
338,338,338,338,22,571835,33,0,1817.1625023846,695.7265659183182,-34.18045255186644,-8.50415644215434,30,0
339,339,339,339,22,571100,13,12,1260.8478868782292,241.32800515225964,-53.697292641638576,17.568875943837185,33,0
340,340,340,340,22,571039,34,0,35.13221969031797,204.2867532341829,7.463298716636594,-44.81597393502936,31,0
341,341,341,341,22,572465,17,0,798.9172514002112,1123.1869273199195,-179.87594727022906,-70.17451267282307,10,0
342,342,342,342,22,570706,10,0,1616.0121200909011,0.0,-41.0003075023069,0.0,7,0
343,343,343,343,22,572147,5,3,1066.6556282959534,889.4317510916902,0.7433092361106901,3.230071911792834,15,0
344,344,344,344,22,571124,25,0,469.57180569787806,268.35299442767854,111.52531789115892,32.31507219307679,21,0
345,345,345,345,22,572308,23,0,1546.1502328519255,982.5067243038874,27.74333402935781,15.230489436886387,17,0
346,346,346,346,23,597160,9,7,936.2544242161915,974.8169610576712,-56.31350518512909,-4.40137716692891,28,0
347,347,347,347,23,597288,22,0,192.99947919226787,1086.4395284125037,-6.331492400473592,19.007093388984455,18,0
348,348,348,348,23,595759,10,0,1575.0118125885945,0.0,0.0,0.0,7,0
349,349,349,349,23,934537,11,0,587.4782619771657,1623.1557150925196,2.9846612481711645,-1.4923306240855254,9,0
350,350,350,350,23,598113,31,0,1929.015571090028,1560.4914362814495,4.9006832268864855,-18.78857008947034,26,0
351,351,351,351,23,596769,16,0,1059.3228697132763,737.2521148573405,-24.10358131561998,-2.9361066240062432,12,0
352,352,352,352,23,596100,13,12,1207.1505942365907,258.8968810960968,8.349605434276782,1.2561315503162405,33,0
353,353,353,353,23,595782,32,0,822.2257460999774,41.56827752914835,-7.611882200543048,6.943930139955428,27,0
354,354,354,354,23,596281,14,12,1005.6711154707033,381.2305184193364,57.6778231856689,-78.17243886028979,32,0
355,355,355,355,23,597049,5,3,1067.398937532064,892.6618230034833,10.163147848323431,11.521541758690546,15,0
356,356,356,356,23,597337,8,7,424.63064776739634,1142.2712645263555,-15.828209349849491,5.398001962260196,29,0
357,357,357,357,23,596696,33,0,1782.9820498327329,687.222409476164,-100.8143166344837,20.26306550920697,30,0
358,358,358,358,23,596731,4,3,881.9228538736577,720.1323826597103,3.8395464731742095,13.93581024235209,16,0
359,359,359,359,23,935325,28,0,1553.0161757605,1130.6866091442967,-1.4923306240852985,-1.4923306240850711,23,0
360,360,360,360,23,597180,23,0,1573.893566881283,997.7372137407738,-8.131475306671064,-1.8871510816023829,17,0
361,361,361,361,23,596561,18,0,1161.4525053194545,576.7091528897022,38.906647273896624,-15.196307064568828,6,0
362,362,362,362,23,595952,34,0,42.59551840695456,159.47077929915355,-21.095350168138093,-31.969781603846545,31,0
363,363,363,363,23,597232,17,0,619.0413041299822,1053.0124146470964,84.47736682479922,102.6739638684396,10,0
364,364,364,364,23,596150,25,0,581.097123589037,300.6680666207553,28.880638246158924,1.822442852414099,21,0
365,365,365,365,24,620712,13,12,1215.5001996708675,260.15301264641306,33.402614829516104,-2.7190370993278066,33,0
366,366,366,366,24,621804,23,0,1565.7620915746122,995.8500626591716,-16.1350494429023,-12.683565502612732,17,0
367,367,367,367,24,621423,33,0,1682.1677331982496,707.485474985371,-41.92137198069895,8.532641574104217,30,0
368,368,368,368,24,620366,36,0,1810.0135751018126,0.0,-2.000015000112171,0.0,35,0
369,369,369,369,24,622030,8,7,408.80243841754685,1147.6692664886161,1.2760632620108936,8.336770292003848,29,0
370,370,370,370,24,621985,22,0,186.66798679179428,1105.4466218014882,32.58692924928536,-19.139451486021247,18,0
371,371,371,371,24,934565,11,0,590.4629232253368,1621.663384468434,-31.338943105795806,-1.4923306240852985,9,0
372,372,372,372,24,620761,14,12,1063.3489386563722,303.05807955904663,22.390537707336758,-20.679291916469023,32,0
373,373,373,373,24,621465,16,0,1035.2192883976563,734.3160082333342,-18.604091943117965,-14.255048931136795,12,0
374,374,374,374,24,621785,9,7,879.9409190310623,970.4155838907424,-30.814821195047674,7.62408011938976,28,0
375,375,375,375,24,620760,25,0,609.9777618351958,302.49050947316937,106.35219670419042,6.780501979436848,21,0
376,376,376,376,24,621464,4,3,885.7624003468318,734.0681929020624,2.571899912617255,11.959971345044778,16,0
377,377,377,377,24,622618,31,0,1933.916254316914,1541.7028661919794,-6.214499120998198,1.1313889661325902,26,0
378,378,378,378,24,3132827,34,0,21.50016823881647,127.500997695307,-2.00001565012246,-2.000015650122492,31,0
379,379,379,379,24,621692,5,3,1077.5620853803875,904.1833647621736,-1.9091096607623967,0.03481401663646011,15,0
380,380,380,380,24,622044,17,0,703.5186709547818,1155.686378515536,158.11452260597662,-71.55342411269883,10,0
381,381,381,381,24,935349,28,0,1551.5238451364146,1129.1942785202116,0.0,0.0,23,0
382,382,382,382,24,621205,18,0,1200.359152593351,561.5128458251332,53.24539457652486,9.822339740819077,6,0
383,383,383,383,24,620407,32,0,814.6138638994344,48.51220766910377,9.516511013593004,-9.850191668794368,27,0
384,384,384,384,25,648488,25,0,716.3299585393863,309.2710114526064,6.936310995620147,-5.237205112956644,21,0
385,385,385,385,25,648458,14,12,1085.7394763637087,282.3787876425776,17.670414110357797,-12.01284282681047,32,0
386,386,386,386,25,935373,28,0,1551.5238451364146,1129.1942785202116,0.0,0.0,23,0
387,387,387,387,25,650445,31,0,1927.7017551959161,1542.8342551581118,-9.038035474283106,-2.16939387030584,26,0
388,388,388,388,25,648015,36,0,1808.0135601017007,0.0,9.500661947087108,17.50013693857155,35,0
389,389,389,389,25,649551,23,0,1549.6270421317097,983.1664971565586,-23.34747399371849,-17.588309802519802,17,0
390,390,390,390,25,649711,17,0,861.6331935607582,1084.1329544028372,223.17727147904608,-27.601331985435074,10,0
391,391,391,391,25,3132873,34,0,19.500152588694007,125.50098204518451,-6.000046950367388,-32.000250401959384,31,0
392,392,392,392,25,648417,13,12,1248.9028145003836,257.43397554708525,26.23080431459198,-3.6615051486684536,33,0
393,393,393,393,25,648899,18,0,1253.6045471698758,571.3351855659522,11.905355445112493,-7.830776143948697,6,0
394,394,394,394,25,649122,16,0,1016.6151964545385,720.0609593021976,-7.107297055225786,-6.55537612100909,12,0
395,395,395,395,25,649442,5,3,1075.6529757196251,904.2181787788104,-4.47831956107143,-4.989992405809176,15,0
396,396,396,396,25,649542,9,7,849.1260978360149,978.039664010132,-14.629084699994905,-19.39417407382848,28,0
397,397,397,397,25,649176,4,3,888.3343002594493,746.0281642471073,-15.423868990605795,-3.1010034649599447,16,0
398,398,398,398,25,934589,11,0,559.1239801195411,1620.1710538443488,-5.969322496342329,0.0,9,0
399,399,399,399,25,648030,32,0,824.1303749130274,38.6620160003094,-0.8192103756068718,1.6473370361362,27,0
400,400,400,400,25,649714,22,0,219.25491604107964,1086.3071703154671,-17.924107089785362,15.476660370560241,18,0
401,401,401,401,25,649109,33,0,1640.2463612175507,716.0181165594753,-46.395754997233105,-0.09734547987113727,30,0
402,402,402,402,25,649782,8,7,410.07850167955775,1156.0060367806198,1.0191276764182362,-1.0910077704008927,29,0
403,403,403,403,26,684426,31,0,1918.6637197216328,1540.6648612878064,-3.2847180691633184,-0.9031217313540764,26,0
404,404,404,404,26,683118,33,0,1593.8506062203173,715.920771079604,8.429551847122866,-18.78270097018697,30,0
405,405,405,405,26,682415,13,12,1275.1336188149755,253.77247039841686,44.566343554663945,-12.26555499152201,33,0
406,406,406,406,26,683759,8,7,411.0976293559759,1154.9150290102189,-2.3516104835841816,2.611600748479759,29,0
407,407,407,407,26,683532,23,0,1526.2795681379916,965.5781873540387,-13.556319227800259,-13.9712531000049,17,0
408,408,408,408,26,683660,17,0,1084.8104650398043,1056.531622417402,128.44932138858871,-20.830506968562762,10,0
409,409,409,409,26,683520,9,7,834.4970131360201,958.6454899363035,-44.70725651912926,18.307839413770694,28,0
410,410,410,410,26,935397,28,0,1551.5238451364146,1129.1942785202116,0.0,0.0,23,0
411,411,411,411,26,682887,18,0,1265.5099026149885,563.5044094220036,10.240250509020367,36.96502735809077,6,0
412,412,412,412,26,682427,14,12,1103.4098904740663,270.3659448157672,24.8191662747015,-14.857414195970506,32,0
413,413,413,413,26,683704,22,0,201.33080895129442,1101.7838306860272,4.835532003527334,-15.663738912685854,18,0
414,414,414,414,26,682046,32,0,823.3111645374205,40.3093530364456,0.5354334865255623,0.0987590622672343,27,0
415,415,415,415,26,683166,4,3,872.9104312688434,742.9271607821472,0.3474075924044655,0.7025592941309924,16,0
416,416,416,416,26,3133339,36,0,1817.514222048788,17.50013693857155,-0.5005944465808625,-17.50013693857155,35,0
417,417,417,417,26,3132921,34,0,13.500105638326616,93.50073164322514,2.000015650122462,-22.000172151347112,31,0
418,418,418,418,26,683421,5,3,1071.1746561585537,899.228186373001,-5.812839501926646,14.101289828845779,15,0
419,419,419,419,26,682480,25,0,723.2662695350066,304.03380633964963,-31.262695565040644,-1.2291956249234204,21,0
420,420,420,420,26,934613,11,0,553.1546576231988,1620.1710538443488,31.33894310579593,2.9846612481708235,9,0
421,421,421,421,26,933936,16,0,1009.5078993993126,713.5055831811884,11.926938332655368,-16.748732071688664,12,0
422,422,422,422,27,697675,14,12,1128.229056748768,255.50853061979663,20.51640014163354,-13.874472723209696,32,0
423,423,423,423,27,934637,11,0,584.4936007289948,1623.1557150925196,-5.969322496342103,1.4923306240852985,9,0
424,424,424,424,27,697294,36,0,1817.013627602207,0.0,4.000030000225024,0.0,35,0
425,425,425,425,27,698414,4,3,873.2578388612477,743.6297200762782,5.258309855373,9.639027162446947,16,0
426,426,426,426,27,697741,25,0,692.0035739699658,302.8046107147262,-153.06191862007663,-15.612518472296415,21,0
427,427,427,427,27,697314,32,0,823.8465980239461,40.40811209871283,4.538697308938937,-5.979518202166396,27,0
428,428,428,428,27,3132967,34,0,15.500121288449085,71.50055949187801,0.0,-2.000015650122464,31,0
429,429,429,429,27,698915,22,0,206.16634095482158,1086.1200917733413,18.736696853798147,-17.287896968261293,18,0
430,430,430,430,27,698689,5,3,1065.361816656627,913.3294762018468,-0.13665965974291794,-19.084084892798046,15,0
431,431,431,431,27,698310,16,0,1021.434837731968,696.7568511094998,10.067443384168882,-4.0229281548956815,12,0
432,432,432,432,27,698854,17,0,1213.259786428393,1035.7011154488393,-34.51512423088138,-143.83661098119362,10,0
433,433,433,433,27,698311,33,0,1602.2801580674404,697.1380701094171,-32.21685708987229,-12.466013746478552,30,0
434,434,434,434,27,934883,23,0,1512.723248910191,951.606934254034,-37.308265602138135,-28.354281857624983,17,0
435,435,435,435,27,699684,31,0,1915.3790016524688,1539.761739556452,6.512169066252454,-19.434113436494048,26,0
436,436,436,436,27,697658,13,12,1319.6999623696395,241.5069154068948,30.799440034221558,-2.996758514041886,33,0
437,437,437,437,27,698776,9,7,789.7897566168907,976.9533293500743,-52.71805345720054,-2.4451312439827007,28,0
438,438,438,438,27,699001,8,7,408.7460188723917,1157.5266297586984,3.3621129882744185,-6.055051563574352,29,0
439,439,439,439,27,935421,28,0,1551.5238451364146,1129.1942785202116,0.0,-1.4923306240857528,23,0
440,440,440,440,27,698195,18,0,1275.7501531240084,600.4694367800944,-20.539204590973668,33.16942885758226,6,0
441,441,441,441,28,719946,4,3,878.5161487166208,753.2687472387253,-3.6889841111895976,-0.5908264566260186,16,0
442,442,442,442,28,721135,31,0,1921.891170718722,1520.3276261199578,-1.9477428996076471,-3.1952375304044836,26,0
443,443,443,443,28,719776,18,0,1255.210948533035,633.6388656376766,-12.707293902524269,61.95725696479758,6,0
444,444,444,444,28,934661,11,0,578.5242782326526,1624.6480457166047,1.4923306240858665,1.4923306240857528,9,0
445,445,445,445,28,719844,16,0,1031.5022811161368,692.733922954604,15.613813079370404,17.11545019757466,12,0
446,446,446,446,28,720292,9,7,737.0717031596903,974.5081981060916,-9.51511244849678,29.61588160391557,28,0
447,447,447,447,28,719173,25,0,538.9416553498892,287.1920922424298,-70.21903956471289,5.65799803885875,21,0
448,448,448,448,28,720410,22,0,224.90303780861976,1068.83219480508,-11.469999745887408,16.161827764573218,18,0
449,449,449,449,28,720155,5,3,1065.2251569968844,894.2453913090487,-10.946288037470367,1.897753492750212,15,0
450,450,450,450,28,934911,23,0,1475.4149833080523,923.252652396409,43.277588098480244,31.338943105796037,17,0
451,451,451,451,28,720152,17,0,1178.7446621975114,891.8645044676457,146.72433111960595,-84.80361178895748,10,0
452,452,452,452,28,719833,33,0,1570.0633009775681,684.6720563629385,-89.33996236347706,-16.76774751204482,30,0
453,453,453,453,28,718844,32,0,828.385295332885,34.42859389654644,-8.988844132525172,2.0086971432967715,27,0
454,454,454,454,28,719122,13,12,1350.499402403861,238.5101568928529,11.31023390341966,0.3167925993907943,33,0
455,455,455,455,28,3133015,34,0,15.500121288449085,69.50054384175556,0.0,0.0,31,0
456,456,456,456,28,935445,28,0,1551.5238451364146,1127.7019478961254,0.0,0.0,23,0
457,457,457,457,28,718838,36,0,1821.013657602432,0.0,0.0,0.0,35,0
458,458,458,458,28,719126,14,12,1148.7454568904016,241.6340578965869,14.416266693818667,-4.837719966822704,32,0
459,459,459,459,28,720503,8,7,412.1081318606662,1151.4715781951245,-1.503962802505555,2.8529102791330843,29,0
460,460,460,460,29,744938,5,3,1054.2788689594138,896.1431448017987,9.115514999635707,-1.9906883211045847,15,0
461,461,461,461,29,744617,33,0,1480.7233386140908,667.9043088508938,-76.66786709091684,-24.207794921090112,30,0
462,462,462,462,29,743624,36,0,1821.013657602432,0.0,-0.499412078460864,17.50013693857155,35,0
463,463,463,463,29,935469,28,0,1551.5238451364146,1127.7019478961254,14.923306240855256,-2.984661248171278,23,0
464,464,464,464,29,743949,14,12,1163.1617235842202,236.79633792976426,-4.59694878022583,3.1174527833890977,32,0
465,465,465,465,29,744716,4,3,874.8271646054312,752.6779207820991,-4.484044626145875,-1.5317844083933778,16,0
466,466,466,466,29,745292,8,7,410.6041690581606,1154.3244884742576,-12.105799995611846,2.9268551612251485,29,0
467,467,467,467,29,745219,22,0,213.43303806273238,1084.9940225696532,-23.768561845896755,13.039970091911757,18,0
468,468,468,468,29,744642,18,0,1242.5036546305107,695.5961226024742,-8.393797472745746,51.53618438233833,6,0
469,469,469,469,29,3133061,34,0,15.500121288449085,69.50054384175556,4.000031300244924,0.0,31,0
470,470,470,470,29,934206,16,0,1047.1160941955072,709.8493731521788,-19.400298113111376,11.938644992684429,12,0
471,471,471,471,29,934942,23,0,1518.6925714065328,954.591595502205,0.0,-7.4616531204278544,17,0
472,472,472,472,29,934685,11,0,580.0166088567385,1626.1403763406906,-23.87728998536841,5.969322496342103,9,0
473,473,473,473,29,743955,13,12,1361.8096363072807,238.8269494922437,-2.9648074674398686,4.044253644113326,33,0
474,474,474,474,29,744019,25,0,468.7226157851763,292.8500902812885,-6.190841796292772,-2.8005920676501432,21,0
475,475,475,475,29,743632,32,0,819.3964512003598,36.43729103984321,10.918910703017442,-1.5577106206998437,27,0
476,476,476,476,29,744791,17,0,1325.4689933171176,807.0608926786882,227.2275187299064,26.019421905794268,10,0
477,477,477,477,29,745908,31,0,1919.9434278191143,1517.1323885895533,3.9152817971566947,4.7028689185181065,26,0
478,478,478,478,29,745108,9,7,727.5565907111934,1004.1240797100073,-33.54467517633475,37.01546784507991,28,0
479,479,479,479,30,773771,31,0,1923.858709616271,1521.8352575080717,3.732452789695799,5.811297642974751,26,0
480,480,480,480,30,772746,5,3,1063.3943839590497,894.1524564806945,3.9344782970404135,-10.736443541043627,15,0
481,481,481,481,30,771369,32,0,830.3153619033773,34.87958041914337,3.1627148722527636,-4.340650962021684,27,0
482,482,482,482,30,772361,33,0,1404.0554715231742,643.6965139298036,-83.43976669931203,-21.025089124649405,30,0
483,483,483,483,30,772943,9,7,694.0119155348585,1041.1395475550873,1.2120692880484971,-8.910780247641014,28,0
484,484,484,484,30,935493,28,0,1566.4471513772698,1124.7172866479543,0.0,1.4923306240862075,23,0
485,485,485,485,30,771686,13,12,1358.8448288398406,242.87120313635705,3.7312731506540335,-2.7115782454636417,33,0
486,486,486,486,30,771685,14,12,1158.5647748039944,239.9137907131533,9.487353762485784,-6.315281997795267,32,0
487,487,487,487,30,772506,4,3,870.3431199792852,751.1461363737058,4.722143360819247,14.266539253168846,16,0
488,488,488,488,30,3133371,36,0,1820.5142455239707,17.50013693857155,-6.500640421932758,-17.50013693857155,35,0
489,489,489,489,30,771731,25,0,462.5317739888835,290.0494982136384,-23.297845225761023,-1.9510924534122296,21,0
490,490,490,490,30,772659,17,0,1552.6965120470236,833.0803145844826,267.4220020308503,-115.99399628102196,10,0
491,491,491,491,30,3133143,34,0,19.500152588694007,69.50054384175556,0.0,-4.000031300244913,31,0
492,492,492,492,30,934967,23,0,1518.6925714065328,947.1299423817771,26.86195123353968,17.907967489026305,17,0
493,493,493,493,30,934709,11,0,556.13931887137,1632.1096988370327,-5.969322496342215,-2.9846612481708235,9,0
494,494,494,494,30,772503,18,0,1234.109857157765,747.1323069848123,15.619056368271231,35.8881449116775,6,0
495,495,495,495,30,773079,8,7,398.4983690625488,1157.2513436354825,-0.8668305961849683,7.275880510323533,29,0
496,496,496,496,30,773014,22,0,189.6644762168356,1098.033992661565,-33.15733137547656,7.552100621055615,18,0
497,497,497,497,30,934224,16,0,1027.7157960823959,721.7880181448631,14.9233062408548,2.984661248170937,12,0
498,498,498,498,31,794700,9,7,695.2239848229071,1032.2287673074459,25.57431238458014,-14.822304441120766,28,0
499,499,499,499,31,794892,8,7,397.6315384663639,1164.527224145806,-1.5581707872588026,0.8262713538374555,29,0
500,500,500,500,31,793453,14,12,1168.0521285664802,233.5985087153581,4.598070804955113,0.6275209319424562,32,0
501,501,501,501,31,934991,23,0,1545.5545226400727,965.0379098708032,-14.923306240855027,0.0,17,0
502,502,502,502,31,794830,22,0,156.50714484135904,1105.5860932826206,-6.778961373483213,7.2155620925757376,18,0
503,503,503,503,31,934733,11,0,550.1699963750278,1629.125037588862,0.0,0.0,9,0
504,504,504,504,31,3133192,34,0,19.500152588694007,65.50051254151064,-4.000031300244924,0.0,31,0
505,505,505,505,31,794084,33,0,1320.6157048238624,622.6714248051543,-46.90872562070625,4.113353206086913,30,0
506,506,506,506,31,794311,18,0,1249.7289135260362,783.02045189649,-16.714357823261707,-22.07717627668933,6,0
507,507,507,507,31,935137,31,0,1927.5911624059668,1527.6465551510462,-17.907967489026305,14.923306240855482,26,0
508,508,508,508,31,935521,28,0,1566.4471513772698,1126.2096172720405,-2.984661248171278,4.476991872255893,23,0
509,509,509,509,31,793468,13,12,1362.5761019904946,240.15962489089333,5.666118251489706,-11.362663683898461,33,0
